user_id,user_group,rank,item_id,score
1712,Gamer,5,5298,4.736762
1712,Gamer,6,5194,4.522591
1712,Gamer,7,5427,4.5209804
1712,Gamer,8,5201,4.516087
1712,Gamer,9,5203,4.5104485
1712,Gamer,10,5202,4.496957
1715,Gamer,1,5306,4.775663
1715,Gamer,2,5300,4.7674
1715,Gamer,3,5303,4.7603564
1715,Gamer,4,5302,4.751067
1715,Gamer,5,5298,4.7367024
1715,Gamer,6,5194,4.5223556
1715,Gamer,7,5427,4.5205293
1715,Gamer,8,5203,4.5100718
1715,Gamer,9,5214,4.5083084
1715,Gamer,10,5202,4.4966946
1717,Gamer,1,5306,4.777094
1717,Gamer,2,5300,4.769257
1717,Gamer,3,5303,4.761433
1717,Gamer,4,5302,4.752096
1717,Gamer,5,5298,4.7380843
1717,Gamer,6,5194,4.5258737
1717,Gamer,7,5427,4.52345
1717,Gamer,8,5202,4.5000286
1717,Gamer,9,5423,4.474615
1717,Gamer,10,5419,4.4706097
1726,Gamer,1,5306,4.7795057
1726,Gamer,2,5300,4.7718415
1726,Gamer,3,5303,4.7636046
1726,Gamer,4,5302,4.7543335
1726,Gamer,5,5298,4.74048
1726,Gamer,6,5194,4.5269117
1726,Gamer,7,5427,4.526572
1726,Gamer,8,5197,4.5099797
1726,Gamer,9,5200,4.4902687
1726,Gamer,10,5423,4.4773717
1727,Gamer,1,5306,4.7801013
1727,Gamer,2,5300,4.772339
1727,Gamer,3,5303,4.7642183
1727,Gamer,4,5302,4.754957
1727,Gamer,5,5298,4.7412233
1727,Gamer,6,5427,4.5273714
1727,Gamer,7,5194,4.525856
1727,Gamer,8,5201,4.518716
1727,Gamer,9,5197,4.509211
1727,Gamer,10,5200,4.4891276
1731,Gamer,1,5306,4.7775507
1731,Gamer,2,5300,4.769678
1731,Gamer,3,5303,4.7618227
1731,Gamer,4,5302,4.7524433
1731,Gamer,5,5298,4.7386537
1731,Gamer,6,5427,4.5244246
1731,Gamer,7,5203,4.5127754
1731,Gamer,8,5197,4.5090337
1731,Gamer,9,5202,4.500051
1731,Gamer,10,5195,4.4943705
1737,Gamer,1,5306,4.7781076
1737,Gamer,2,5300,4.7702003
1737,Gamer,3,5303,4.7624598
1737,Gamer,4,5302,4.7532034
1737,Gamer,5,5298,4.739094
1737,Gamer,6,5194,4.525036
1737,Gamer,7,5427,4.5242295
1737,Gamer,8,5203,4.512062
1737,Gamer,9,5202,4.499269
1737,Gamer,10,5199,4.4933095
1758,Gamer,1,5306,4.776585
1758,Gamer,2,5300,4.768479
1758,Gamer,3,5303,4.7610984
1758,Gamer,4,5302,4.7517824
1758,Gamer,5,5298,4.73762
1758,Gamer,6,5427,4.5222626
1758,Gamer,7,5201,4.5169783
1758,Gamer,8,5203,4.511316
1758,Gamer,9,5202,4.498229
1758,Gamer,10,5200,4.4873524
1761,Gamer,1,5306,4.7769647
1761,Gamer,2,5300,4.7689705
1761,Gamer,3,5303,4.7613945
1761,Gamer,4,5302,4.752056
1761,Gamer,5,5298,4.7380695
1761,Gamer,6,5194,4.5245333
1761,Gamer,7,5427,4.523186
1761,Gamer,8,5201,4.5174813
1761,Gamer,9,5214,4.510354
1761,Gamer,10,5202,4.4987845
1764,Gamer,1,5306,4.7773695
1764,Gamer,2,5300,4.769486
1764,Gamer,3,5303,4.761715
1764,Gamer,4,5302,4.7523737
1764,Gamer,5,5298,4.7384624
1764,Gamer,6,5427,4.5238943
1764,Gamer,7,5203,4.512241
1764,Gamer,8,5214,4.5110073
1764,Gamer,9,5197,4.5084534
1764,Gamer,10,5202,4.499499
1768,Gamer,1,5306,4.7791324
1768,Gamer,2,5300,4.7715015
1768,Gamer,3,5303,4.763243
1768,Gamer,4,5302,4.753959
1768,Gamer,5,5298,4.7401
1768,Gamer,6,5194,4.527075
1768,Gamer,7,5427,4.526169
1768,Gamer,8,5201,4.519191
1768,Gamer,9,5203,4.5134473
1768,Gamer,10,5199,4.4951277
1769,Gamer,1,5306,4.7782054
1769,Gamer,2,5300,4.770205
1769,Gamer,3,5303,4.7625294
1769,Gamer,4,5302,4.753219
1769,Gamer,5,5298,4.7392936
1769,Gamer,6,5427,4.5247307
1769,Gamer,7,5201,4.517867
1769,Gamer,8,5203,4.512251
1769,Gamer,9,5202,4.4991055
1769,Gamer,10,5200,4.4881134
1773,Gamer,1,5306,4.7778
1773,Gamer,2,5300,4.770097
1773,Gamer,3,5303,4.7620163
1773,Gamer,4,5302,4.7526693
1773,Gamer,5,5298,4.7388296
1773,Gamer,6,5427,4.524675
1773,Gamer,7,5199,4.494647
1773,Gamer,8,5200,4.4900255
1773,Gamer,9,5423,4.475611
1773,Gamer,10,5196,4.472781
1779,Gamer,1,5306,4.7759323
1779,Gamer,2,5300,4.7676105
1779,Gamer,3,5303,4.760605
1779,Gamer,4,5302,4.7512984
1779,Gamer,5,5298,4.7370315
1779,Gamer,6,5194,4.5221043
1779,Gamer,7,5427,4.521056
1779,Gamer,8,5201,4.5157466
1779,Gamer,9,5214,4.508235
1779,Gamer,10,5202,4.4965057
1781,Gamer,1,5306,4.777705
1781,Gamer,2,5300,4.7696314
1781,Gamer,3,5303,4.7621436
1781,Gamer,4,5302,4.7528796
1781,Gamer,5,5298,4.7387123
1781,Gamer,6,5194,4.5240617
1781,Gamer,7,5427,4.5235033
1781,Gamer,8,5201,4.51715
1781,Gamer,9,5203,4.5115447
1781,Gamer,10,5214,4.5099688
1782,Gamer,1,5306,4.7759366
1782,Gamer,2,5300,4.7676945
1782,Gamer,3,5303,4.760653
1782,Gamer,4,5302,4.751431
1782,Gamer,5,5298,4.7368736
1782,Gamer,6,5194,4.522201
1782,Gamer,7,5427,4.520313
1782,Gamer,8,5201,4.5154214
1782,Gamer,9,5214,4.50805
1782,Gamer,10,5197,4.505446
1788,Gamer,1,5306,4.776443
1788,Gamer,2,5300,4.7685227
1788,Gamer,3,5303,4.76082
1788,Gamer,4,5302,4.751412
1788,Gamer,5,5298,4.737563
1788,Gamer,6,5194,4.5254145
1788,Gamer,7,5427,4.523025
1788,Gamer,8,5201,4.518079
1788,Gamer,9,5203,4.5122986
1788,Gamer,10,5202,4.499608
1789,Gamer,1,5306,4.7759614
1789,Gamer,2,5300,4.768016
1789,Gamer,3,5303,4.7603254
1789,Gamer,4,5302,4.750844
1789,Gamer,5,5298,4.7371693
1789,Gamer,6,5427,4.5228806
1789,Gamer,7,5195,4.494087
1789,Gamer,8,5200,4.488883
1789,Gamer,9,5219,4.475811
1789,Gamer,10,5423,4.4749737
1790,Gamer,1,5306,4.777736
1790,Gamer,2,5300,4.7698264
1790,Gamer,3,5303,4.7621045
1790,Gamer,4,5302,4.752823
1790,Gamer,5,5298,4.738745
1790,Gamer,6,5194,4.5250444
1790,Gamer,7,5427,4.5238886
1790,Gamer,8,5203,4.512031
1790,Gamer,9,5214,4.5107436
1790,Gamer,10,5197,4.508196
1792,Gamer,1,5306,4.7766857
1792,Gamer,2,5300,4.768611
1792,Gamer,3,5303,4.7611756
1792,Gamer,4,5302,4.7518554
1792,Gamer,5,5298,4.737727
1792,Gamer,6,5427,4.5224876
1792,Gamer,7,5201,4.5171337
1792,Gamer,8,5203,4.5114555
1792,Gamer,9,5202,4.4984226
1792,Gamer,10,5199,4.492486
1801,Gamer,1,5306,4.778789
1801,Gamer,2,5300,4.7711735
1801,Gamer,3,5303,4.7629757
1801,Gamer,4,5302,4.7537127
1801,Gamer,5,5298,4.739789
1801,Gamer,6,5194,4.526558
1801,Gamer,7,5427,4.525597
1801,Gamer,8,5197,4.5094805
1801,Gamer,9,5195,4.49514
1801,Gamer,10,5199,4.4945874
1806,Gamer,1,5306,4.7772803
1806,Gamer,2,5300,4.769353
1806,Gamer,3,5303,4.7615995
1806,Gamer,4,5302,4.752225
1806,Gamer,5,5298,4.738359
1806,Gamer,6,5427,4.5239286
1806,Gamer,7,5201,4.5182676
1806,Gamer,8,5203,4.5125675
1806,Gamer,9,5199,4.4937944
1806,Gamer,10,5200,4.488922
1812,Gamer,1,5306,4.775275
1812,Gamer,2,5300,4.7670455
1812,Gamer,3,5303,4.7599735
1812,Gamer,4,5302,4.750652
1812,Gamer,5,5298,4.7363605
1812,Gamer,6,5427,4.520315
1812,Gamer,7,5201,4.515855
1812,Gamer,8,5203,4.5101376
1812,Gamer,9,5197,4.5058336
1812,Gamer,10,5202,4.4968495
1816,Gamer,1,5306,4.7759066
1816,Gamer,2,5300,4.767684
1816,Gamer,3,5303,4.760538
1816,Gamer,4,5302,4.751228
1816,Gamer,5,5298,4.736957
1816,Gamer,6,5194,4.5229177
1816,Gamer,7,5427,4.521131
1816,Gamer,8,5203,4.5105567
1816,Gamer,9,5214,4.5088573
1816,Gamer,10,5202,4.497249
1820,Gamer,1,5306,4.779478
1820,Gamer,2,5300,4.771656
1820,Gamer,3,5303,4.76365
1820,Gamer,4,5302,4.754372
1820,Gamer,5,5298,4.740561
1820,Gamer,6,5427,4.526497
1820,Gamer,7,5194,4.525743
1820,Gamer,8,5201,4.51857
1820,Gamer,9,5214,4.511608
1820,Gamer,10,5199,4.4941015
1821,Gamer,1,5306,4.7767143
1821,Gamer,2,5300,4.7686257
1821,Gamer,3,5303,4.761245
1821,Gamer,4,5302,4.751963
1821,Gamer,5,5298,4.7377157
1821,Gamer,6,5427,4.522193
1821,Gamer,7,5201,4.5167956
1821,Gamer,8,5214,4.5096064
1821,Gamer,9,5197,4.5070324
1821,Gamer,10,5202,4.498081
1827,Gamer,1,5306,4.778592
1827,Gamer,2,5300,4.7709794
1827,Gamer,3,5303,4.7627487
1827,Gamer,4,5302,4.7534714
1827,Gamer,5,5298,4.7394886
1827,Gamer,6,5427,4.5253487
1827,Gamer,7,5201,4.519102
1827,Gamer,8,5203,4.513326
1827,Gamer,9,5195,4.4958286
1827,Gamer,10,5423,4.4762163
1831,Gamer,1,5306,4.7769747
1831,Gamer,2,5300,4.768767
1831,Gamer,3,5303,4.761568
1831,Gamer,4,5302,4.752328
1831,Gamer,5,5298,4.7380037
1831,Gamer,6,5427,4.5221233
1831,Gamer,7,5201,4.5160427
1831,Gamer,8,5203,4.51044
1831,Gamer,9,5214,4.5086503
1831,Gamer,10,5197,4.506042
1832,Gamer,1,5306,4.778373
1832,Gamer,2,5300,4.7704773
1832,Gamer,3,5303,4.7626505
1832,Gamer,4,5302,4.7533402
1832,Gamer,5,5298,4.7394648
1832,Gamer,6,5427,4.5250826
1832,Gamer,7,5203,4.5124836
1832,Gamer,8,5197,4.50859
1832,Gamer,9,5202,4.4995565
1832,Gamer,10,5195,4.493802
1837,Gamer,1,5306,4.778824
1837,Gamer,2,5300,4.771112
1837,Gamer,3,5303,4.7629547
1837,Gamer,4,5302,4.7536163
1837,Gamer,5,5298,4.739913
1837,Gamer,6,5427,4.526081
1837,Gamer,7,5203,4.5133133
1837,Gamer,8,5423,4.476988
1837,Gamer,9,5198,4.4759073
1837,Gamer,10,5419,4.472587
1842,Gamer,1,5306,4.7787285
1842,Gamer,2,5300,4.7708797
1842,Gamer,3,5303,4.763007
1842,Gamer,4,5302,4.753758
1842,Gamer,5,5298,4.7397194
1842,Gamer,6,5427,4.5251255
1842,Gamer,7,5201,4.5180974
1842,Gamer,8,5203,4.5124187
1842,Gamer,9,5197,4.5086184
1842,Gamer,10,5202,4.499666
1843,Gamer,1,5306,4.7764297
1843,Gamer,2,5300,4.7682137
1843,Gamer,3,5303,4.760923
1843,Gamer,4,5302,4.751533
1843,Gamer,5,5298,4.7375736
1843,Gamer,6,5194,4.523738
1843,Gamer,7,5427,4.5225677
1843,Gamer,8,5201,4.517147
1843,Gamer,9,5203,4.5115585
1843,Gamer,10,5214,4.509827
1846,Gamer,1,5306,4.779078
1846,Gamer,2,5300,4.7712936
1846,Gamer,3,5303,4.763239
1846,Gamer,4,5302,4.7539225
1846,Gamer,5,5298,4.7401905
1846,Gamer,6,5427,4.526263
1846,Gamer,7,5194,4.526042
1846,Gamer,8,5201,4.518757
1846,Gamer,9,5203,4.5130625
1846,Gamer,10,5214,4.511844
1848,Gamer,1,5306,4.7770762
1848,Gamer,2,5300,4.768965
1848,Gamer,3,5303,4.7615495
1848,Gamer,4,5302,4.7522287
1848,Gamer,5,5298,4.738182
1848,Gamer,6,5194,4.5238066
1848,Gamer,7,5427,4.523072
1848,Gamer,8,5201,4.51706
1848,Gamer,9,5203,4.5114155
1848,Gamer,10,5214,4.509795
1856,Gamer,1,5306,4.778513
1856,Gamer,2,5300,4.7707863
1856,Gamer,3,5303,4.7627277
1856,Gamer,4,5302,4.7534356
1856,Gamer,5,5298,4.7395325
1856,Gamer,6,5427,4.5252934
1856,Gamer,7,5201,4.5186167
1856,Gamer,8,5214,4.5118127
1856,Gamer,9,5197,4.5092926
1856,Gamer,10,5202,4.5003986
1857,Gamer,1,5306,4.7789526
1857,Gamer,2,5300,4.7712097
1857,Gamer,3,5303,4.763092
1857,Gamer,4,5302,4.75377
1857,Gamer,5,5298,4.7400126
1857,Gamer,6,5194,4.526511
1857,Gamer,7,5427,4.526117
1857,Gamer,8,5203,4.5132985
1857,Gamer,9,5197,4.5096827
1857,Gamer,10,5200,4.4898415
1864,Gamer,1,5306,4.7770014
1864,Gamer,2,5300,4.7691298
1864,Gamer,3,5303,4.76134
1864,Gamer,4,5302,4.751973
1864,Gamer,5,5298,4.738058
1864,Gamer,6,5194,4.525687
1864,Gamer,7,5427,4.5235195
1864,Gamer,8,5197,4.508772
1864,Gamer,9,5202,4.4998674
1864,Gamer,10,5195,4.494293
1865,Gamer,1,5306,4.7770615
1865,Gamer,2,5300,4.769052
1865,Gamer,3,5303,4.7615066
1865,Gamer,4,5302,4.7521763
1865,Gamer,5,5298,4.738207
1865,Gamer,6,5427,4.5232935
1865,Gamer,7,5201,4.5172806
1865,Gamer,8,5203,4.5115433
1865,Gamer,9,5214,4.5100822
1865,Gamer,10,5197,4.5074883
1872,Gamer,1,5306,4.778963
1872,Gamer,2,5300,4.771042
1872,Gamer,3,5303,4.7632523
1872,Gamer,4,5302,4.753992
1872,Gamer,5,5298,4.7400723
1872,Gamer,6,5427,4.525581
1872,Gamer,7,5194,4.524735
1872,Gamer,8,5201,4.5178256
1872,Gamer,9,5203,4.51217
1872,Gamer,10,5214,4.510699
1879,Gamer,1,5306,4.7767572
1879,Gamer,2,5300,4.768649
1879,Gamer,3,5303,4.761304
1879,Gamer,4,5302,4.752034
1879,Gamer,5,5298,4.7377625
1879,Gamer,6,5194,4.5235596
1879,Gamer,7,5427,4.522149
1879,Gamer,8,5201,4.5166264
1879,Gamer,9,5214,4.509399
1879,Gamer,10,5197,4.506817
1880,Gamer,1,5306,4.777948
1880,Gamer,2,5300,4.769997
1880,Gamer,3,5303,4.762254
1880,Gamer,4,5302,4.752906
1880,Gamer,5,5298,4.7391024
1880,Gamer,6,5427,4.524746
1880,Gamer,7,5201,4.518049
1880,Gamer,8,5203,4.512368
1880,Gamer,9,5197,4.5083823
1880,Gamer,10,5202,4.499299
1882,Gamer,1,5306,4.7799873
1882,Gamer,2,5300,4.7723966
1882,Gamer,3,5303,4.764044
1882,Gamer,4,5302,4.7547836
1882,Gamer,5,5298,4.7410235
1882,Gamer,6,5427,4.5272818
1882,Gamer,7,5194,4.5269365
1882,Gamer,8,5201,4.5192204
1882,Gamer,9,5202,4.5010805
1882,Gamer,10,5199,4.49507
1896,Gamer,1,5306,4.7780657
1896,Gamer,2,5300,4.770314
1896,Gamer,3,5303,4.76228
1896,Gamer,4,5302,4.7529426
1896,Gamer,5,5298,4.7391005
1896,Gamer,6,5194,4.526415
1896,Gamer,7,5427,4.524952
1896,Gamer,8,5203,4.5130143
1896,Gamer,9,5197,4.5094695
1896,Gamer,10,5202,4.5005717
1898,Gamer,1,5306,4.7771497
1898,Gamer,2,5300,4.7690816
1898,Gamer,3,5303,4.761613
1898,Gamer,4,5302,4.7523108
1898,Gamer,5,5298,4.738201
1898,Gamer,6,5427,4.523033
1898,Gamer,7,5197,4.5073996
1898,Gamer,8,5202,4.498388
1898,Gamer,9,5195,4.492684
1898,Gamer,10,5199,4.492481
1900,Gamer,1,5306,4.7757273
1900,Gamer,2,5300,4.76746
1900,Gamer,3,5303,4.760435
1900,Gamer,4,5302,4.7511563
1900,Gamer,5,5298,4.7367945
1900,Gamer,6,5194,4.5220785
1900,Gamer,7,5427,4.520586
1900,Gamer,8,5201,4.515545
1900,Gamer,9,5203,4.5098767
1900,Gamer,10,5214,4.5080767
1916,Gamer,1,5306,4.779641
1916,Gamer,2,5300,4.771916
1916,Gamer,3,5303,4.7638326
1916,Gamer,4,5302,4.754631
1916,Gamer,5,5298,4.7405887
1916,Gamer,6,5427,4.526209
1916,Gamer,7,5194,4.5260286
1916,Gamer,8,5201,4.5184684
1916,Gamer,9,5214,4.5116463
1916,Gamer,10,5423,4.4758377
1917,Gamer,1,5306,4.77471
1917,Gamer,2,5300,4.766402
1917,Gamer,3,5303,4.75949
1917,Gamer,4,5302,4.7501745
1917,Gamer,5,5298,4.735759
1917,Gamer,6,5194,4.522005
1917,Gamer,7,5427,4.5193124
1917,Gamer,8,5201,4.5153713
1917,Gamer,9,5203,4.5096765
1917,Gamer,10,5214,4.5079155
1921,Gamer,1,5306,4.7767754
1921,Gamer,2,5300,4.7686954
1921,Gamer,3,5303,4.761289
1921,Gamer,4,5302,4.751991
1921,Gamer,5,5298,4.737834
1921,Gamer,6,5194,4.5237985
1921,Gamer,7,5427,4.522486
1921,Gamer,8,5201,4.516879
1921,Gamer,9,5203,4.511188
1921,Gamer,10,5214,4.5096602
1922,Gamer,1,5306,4.7765756
1922,Gamer,2,5300,4.768655
1922,Gamer,3,5303,4.760961
1922,Gamer,4,5302,4.7515817
1922,Gamer,5,5298,4.7376394
1922,Gamer,6,5194,4.5254254
1922,Gamer,7,5427,4.52297
1922,Gamer,8,5214,4.5110626
1922,Gamer,9,5197,4.5085244
1922,Gamer,10,5195,4.4940476
1929,Gamer,1,5306,4.7768145
1929,Gamer,2,5300,4.768571
1929,Gamer,3,5303,4.761406
1929,Gamer,4,5302,4.7521276
1929,Gamer,5,5298,4.7379193
1929,Gamer,6,5194,4.5224776
1929,Gamer,7,5427,4.5222116
1929,Gamer,8,5201,4.516076
1929,Gamer,9,5214,4.5086126
1929,Gamer,10,5197,4.5059905
1937,Gamer,1,5306,4.7776184
1937,Gamer,2,5300,4.769869
1937,Gamer,3,5303,4.761865
1937,Gamer,4,5302,4.752515
1937,Gamer,5,5298,4.7386527
1937,Gamer,6,5194,4.5263853
1937,Gamer,7,5427,4.52441
1937,Gamer,8,5201,4.5186768
1937,Gamer,9,5214,4.511897
1937,Gamer,10,5197,4.509385
1945,Gamer,1,5306,4.7770696
1945,Gamer,2,5300,4.7690735
1945,Gamer,3,5303,4.761479
1945,Gamer,4,5302,4.7521253
1945,Gamer,5,5298,4.738217
1945,Gamer,6,5194,4.5245333
1945,Gamer,7,5427,4.5234776
1945,Gamer,8,5201,4.5175657
1945,Gamer,9,5197,4.5078316
1945,Gamer,10,5195,4.493086
1947,Gamer,1,5306,4.7784657
1947,Gamer,2,5300,4.770564
1947,Gamer,3,5303,4.76281
1947,Gamer,4,5302,4.7535696
1947,Gamer,5,5298,4.7394924
1947,Gamer,6,5194,4.5247855
1947,Gamer,7,5427,4.524658
1947,Gamer,8,5201,4.5176325
1947,Gamer,9,5203,4.51194
1947,Gamer,10,5214,4.5105767
1957,Gamer,1,5306,4.7785892
1957,Gamer,2,5300,4.770732
1957,Gamer,3,5303,4.7628818
1957,Gamer,4,5302,4.7536077
1957,Gamer,5,5298,4.739688
1957,Gamer,6,5427,4.5251884
1957,Gamer,7,5194,4.5250726
1957,Gamer,8,5201,4.51794
1957,Gamer,9,5199,4.493398
1957,Gamer,10,5200,4.48842
1961,Gamer,1,5306,4.7773604
1961,Gamer,2,5300,4.769246
1961,Gamer,3,5303,4.7618294
1961,Gamer,4,5302,4.752533
1961,Gamer,5,5298,4.7384505
1961,Gamer,6,5194,4.52369
1961,Gamer,7,5427,4.5232844
1961,Gamer,8,5201,4.516977
1961,Gamer,9,5203,4.511351
1961,Gamer,10,5199,4.492179
1966,Gamer,1,5306,4.7770033
1966,Gamer,2,5300,4.768835
1966,Gamer,3,5303,4.7615185
1966,Gamer,4,5302,4.7522125
1966,Gamer,5,5298,4.738112
1966,Gamer,6,5194,4.523307
1966,Gamer,7,5427,4.522803
1966,Gamer,8,5201,4.5167108
1966,Gamer,9,5203,4.51109
1966,Gamer,10,5214,4.509365
1973,Gamer,1,5306,4.7778454
1973,Gamer,2,5300,4.7698307
1973,Gamer,3,5303,4.762208
1973,Gamer,4,5302,4.752884
1973,Gamer,5,5298,4.738978
1973,Gamer,6,5194,4.5244923
1973,Gamer,7,5427,4.5243354
1973,Gamer,8,5201,4.5176506
1973,Gamer,9,5203,4.5119977
1973,Gamer,10,5202,4.4988036
1974,Gamer,1,5306,4.7763987
1974,Gamer,2,5300,4.768122
1974,Gamer,3,5303,4.761031
1974,Gamer,4,5302,4.751751
1974,Gamer,5,5298,4.737462
1974,Gamer,6,5194,4.5223765
1974,Gamer,7,5427,4.5215373
1974,Gamer,8,5203,4.5103254
1974,Gamer,9,5197,4.5058484
1974,Gamer,10,5202,4.4967656
1975,Gamer,1,5306,4.777482
1975,Gamer,2,5300,4.769591
1975,Gamer,3,5303,4.7618036
1975,Gamer,4,5302,4.7524424
1975,Gamer,5,5298,4.7386274
1975,Gamer,6,5427,4.5242286
1975,Gamer,7,5201,4.518093
1975,Gamer,8,5203,4.512338
1975,Gamer,9,5197,4.5085034
1975,Gamer,10,5200,4.4886293
1976,Gamer,1,5306,4.777508
1976,Gamer,2,5300,4.7698097
1976,Gamer,3,5303,4.7617197
1976,Gamer,4,5302,4.75234
1976,Gamer,5,5298,4.738573
1976,Gamer,6,5427,4.5245047
1976,Gamer,7,5203,4.513079
1976,Gamer,8,5197,4.5096655
1976,Gamer,9,5202,4.5008125
1976,Gamer,10,5195,4.4952936
1978,Gamer,1,5306,4.7767625
1978,Gamer,2,5300,4.7689133
1978,Gamer,3,5303,4.7611017
1978,Gamer,4,5302,4.751717
1978,Gamer,5,5298,4.737842
1978,Gamer,6,5427,4.523363
1978,Gamer,7,5203,4.5124693
1978,Gamer,8,5197,4.5088363
1978,Gamer,9,5202,4.4999447
1978,Gamer,10,5199,4.49389
1979,Gamer,1,5306,4.776538
1979,Gamer,2,5300,4.7683487
1979,Gamer,3,5303,4.7611394
1979,Gamer,4,5302,4.751862
1979,Gamer,5,5298,4.7376127
1979,Gamer,6,5427,4.5218534
1979,Gamer,7,5201,4.516161
1979,Gamer,8,5203,4.510505
1979,Gamer,9,5214,4.508778
1979,Gamer,10,5197,4.5061636
1980,Gamer,1,5306,4.777266
1980,Gamer,2,5300,4.7690377
1980,Gamer,3,5303,4.761817
1980,Gamer,4,5302,4.7525425
1980,Gamer,5,5298,4.7384024
1980,Gamer,6,5427,4.522928
1980,Gamer,7,5194,4.522557
1980,Gamer,8,5201,4.516242
1980,Gamer,9,5203,4.5106544
1980,Gamer,10,5214,4.508763
1982,Gamer,1,5306,4.7795877
1982,Gamer,2,5300,4.771898
1982,Gamer,3,5303,4.7636886
1982,Gamer,4,5302,4.7544026
1982,Gamer,5,5298,4.7406445
1982,Gamer,6,5427,4.526821
1982,Gamer,7,5194,4.5265794
1982,Gamer,8,5195,4.495047
1982,Gamer,9,5200,4.4899006
1982,Gamer,10,5423,4.4772396
1987,Gamer,1,5306,4.779772
1987,Gamer,2,5300,4.7721357
1987,Gamer,3,5303,4.7638683
1987,Gamer,4,5302,4.754608
1987,Gamer,5,5298,4.740817
1987,Gamer,6,5427,4.5269527
1987,Gamer,7,5201,4.5190134
1987,Gamer,8,5203,4.5132713
1987,Gamer,9,5200,4.4899693
1987,Gamer,10,5219,4.476928
1989,Gamer,1,5306,4.77546
1989,Gamer,2,5300,4.767053
1989,Gamer,3,5303,4.7602167
1989,Gamer,4,5302,4.750905
1989,Gamer,5,5298,4.7366195
1989,Gamer,6,5194,4.5211816
1989,Gamer,7,5427,4.520379
1989,Gamer,8,5201,4.515113
1989,Gamer,9,5203,4.5095115
1989,Gamer,10,5197,4.504781
1994,Gamer,1,5306,4.7778616
1994,Gamer,2,5300,4.769837
1994,Gamer,3,5303,4.7622175
1994,Gamer,4,5302,4.7528973
1994,Gamer,5,5298,4.738949
1994,Gamer,6,5427,4.5242853
1994,Gamer,7,5201,4.5177474
1994,Gamer,8,5214,4.510609
1994,Gamer,9,5197,4.508051
1994,Gamer,10,5195,4.493179
100,Office Worker,1,5306,4.755854
100,Office Worker,2,5300,4.745735
100,Office Worker,3,5303,4.742898
100,Office Worker,4,5302,4.733477
100,Office Worker,5,5298,4.71684
100,Office Worker,6,5194,4.5026336
100,Office Worker,7,5201,4.4981465
100,Office Worker,8,5101,4.496195
100,Office Worker,9,5052,4.49537
100,Office Worker,10,5203,4.4924974
101,Office Worker,1,5306,4.752561
101,Office Worker,2,5303,4.7398605
101,Office Worker,3,5302,4.730277
101,Office Worker,4,5298,4.7137
101,Office Worker,5,5305,4.7113967
101,Office Worker,6,5194,4.5017724
101,Office Worker,7,5201,4.4974093
101,Office Worker,8,5052,4.4921885
101,Office Worker,9,5101,4.49212
101,Office Worker,10,5203,4.4916315
102,Office Worker,1,5306,4.7491837
102,Office Worker,2,5300,4.738741
102,Office Worker,3,5303,4.736781
102,Office Worker,4,5302,4.72711
102,Office Worker,5,5298,4.7103353
102,Office Worker,6,5194,4.500484
102,Office Worker,7,5201,4.4959855
102,Office Worker,8,5203,4.490094
102,Office Worker,9,5052,4.489786
102,Office Worker,10,5101,4.489543
103,Office Worker,1,5306,4.752161
103,Office Worker,2,5300,4.7418046
103,Office Worker,3,5303,4.7395372
103,Office Worker,4,5302,4.729975
103,Office Worker,5,5298,4.713331
103,Office Worker,6,5194,4.5005865
103,Office Worker,7,5201,4.4964867
103,Office Worker,8,5052,4.491404
103,Office Worker,9,5101,4.4909534
103,Office Worker,10,5203,4.4907203
104,Office Worker,1,5300,4.7458396
104,Office Worker,2,5303,4.7429504
104,Office Worker,3,5302,4.733511
104,Office Worker,4,5298,4.7169805
104,Office Worker,5,5304,4.7160997
104,Office Worker,6,5194,4.5028934
104,Office Worker,7,5201,4.4984736
104,Office Worker,8,5203,4.49276
104,Office Worker,9,5101,4.491967
104,Office Worker,10,5052,4.491838
105,Office Worker,1,5300,4.7456465
105,Office Worker,2,5298,4.7167654
105,Office Worker,3,5304,4.7159405
105,Office Worker,4,5305,4.7144847
105,Office Worker,5,5301,4.6973906
105,Office Worker,6,5194,4.502182
105,Office Worker,7,5201,4.4977655
105,Office Worker,8,5101,4.494405
105,Office Worker,9,5052,4.4941063
105,Office Worker,10,5203,4.492075
106,Office Worker,1,5306,4.7571564
106,Office Worker,2,5300,4.747106
106,Office Worker,3,5303,4.7441406
106,Office Worker,4,5302,4.7348194
106,Office Worker,5,5304,4.717246
106,Office Worker,6,5194,4.502227
106,Office Worker,7,5201,4.4978437
106,Office Worker,8,5101,4.494974
106,Office Worker,9,5052,4.4944286
106,Office Worker,10,5203,4.4922104
107,Office Worker,1,5306,4.7566543
107,Office Worker,2,5300,4.7465878
107,Office Worker,3,5303,4.743678
107,Office Worker,4,5302,4.7343483
107,Office Worker,5,5298,4.7175837
107,Office Worker,6,5194,4.5021806
107,Office Worker,7,5201,4.497694
107,Office Worker,8,5101,4.4948025
107,Office Worker,9,5052,4.4940577
107,Office Worker,10,5203,4.492048
108,Office Worker,1,5306,4.755423
108,Office Worker,2,5302,4.7330017
108,Office Worker,3,5305,4.714132
108,Office Worker,4,5301,4.697107
108,Office Worker,5,5297,4.658203
108,Office Worker,6,5194,4.503475
108,Office Worker,7,5201,4.4987526
108,Office Worker,8,5101,4.493738
